Date / Time;Throughput L1;Throughput L2;Ley de cabeza CuT L1;Ley de cabeza CuT L2;Ley de Conc. Ro Cu;Relave Ro Cu L1;Relave Ro Cu L2;Sólidos O/F Ciclones L1;Sólidos O/F Ciclones L2;P80 (PSI) L1;P80 (PSI) L2;Rougher L1|pH 1ra celda;Rougher L1|pH 6ta celda;Rougher L2|pH 1ra celda;Rougher L2|pH 6ta celda;Rougher L1|ORP 1ra celda;Rougher L1|ORP 6ta celda;Rougher L2|ORP 1ra celda;Rougher L2|ORP 6ta celda;Flujo de agua alimentación Ro L1;Flujo de agua alimentación Ro L2;Nivel de espuma por celda 1;Nivel de espuma por celda 2;Nivel de espuma por celda 3;Nivel de espuma por celda 4;Nivel de espuma por celda 5;Nivel de espuma por celda 6;Nivel de espuma por celda 7;Nivel de espuma por celda 8;Nivel de espuma por celda 9;Nivel de espuma por celda 10;Nivel de espuma por celda 11;Nivel de espuma por celda 12;Nivel de espuma por celda 13;Nivel de espuma por celda 14;Flujo de aire por celda 1;Flujo de aire por celda 2;Flujo de aire por celda 3;Flujo de aire por celda 4;Flujo de aire por celda 5;Flujo de aire por celda 6;Flujo de aire por celda 7;Flujo de aire por celda 8;Flujo de aire por celda 9;Flujo de aire por celda 10;Flujo de aire por celda 11;Flujo de aire por celda 12;Flujo de aire por celda 13;Flujo de aire por celda 14;Colector L01;Colector L02;;;;;;;;;;;;;;;;;;;;
;tmh/hr;tmh/hr;%;%;%;%;%;%;%;um;um;-;-;-;-;mV;mV;mV;mV;m3/hr;m3/hr;%;%;%;%;%;%;%;%;%;%;%;%;%;%;m3/hr;m3/hr;m3/hr;m3/hr;m3/hr;m3/hr;m3/hr;m3/hr;m3/hr;m3/hr;m3/hr;m3/hr;m3/hr;m3/hr;g/t;g/t;Rec Ro;;Densidad;Caudal;Volumen;Tiempo;;;;;;;;;;;;;;
9:19:00;1994,539;1996,109;0,312;0,329;3,196;0,050;0,049;40,809;40,809;132,362;133,253;9,051;9,249;9,662;9,174;24,301;29,514;94,501;70,150;931,112;1048,152;30,472;30,361;30,063;31,586;31,342;36,668;37,748;32,366;29,976;34,967;29,654;31,674;34,580;34,109;750,682;719,401;697,293;700,900;797,786;825,801;742,639;699,058;501,042;503,893;805,084;427,497;790,008;723,303;29,901;29,945;86,0;;;;;;;;;;;;;;;;;;;
9:20:00;2000,421;1995,790;0,312;0,329;3,196;0,050;0,049;40,809;40,809;128,370;133,253;9,042;9,238;9,662;9,154;22,748;26,910;91,395;62,988;935,317;1047,169;30,765;29,878;30,410;30,629;29,137;31,210;35,981;32,701;29,866;34,684;30,022;34,034;32,569;31,007;746,296;716,112;693,359;701,626;796,411;820,312;742,692;675,118;501,042;497,091;798,400;411,786;742,603;767,699;30,064;30,032;86,0;;;;;;;;;;;;;;;;;;;
9:21:00;1997,446;1991,412;0,312;0,329;3,196;0,050;0,049;40,809;40,809;128,370;133,253;9,042;9,224;9,662;9,143;23,045;29,514;94,195;61,035;926,399;1054,128;30,895;30,275;30,313;27,940;30,206;29,205;33,646;32,621;29,214;34,192;29,856;33,606;32,501;35,040;749,414;717,495;683,725;699,863;802,948;840,800;741,900;681,802;502,265;496,394;802,088;421,565;743,348;749,170;29,998;29,938;86,0;;;;;;;;;;;;;;;;;;;
9:22:00;2013,274;2008,238;0,312;0,329;2,854;0,050;0,049;40,809;40,809;128,370;133,253;9,042;9,214;9,662;9,133;21,958;29,514;94,527;61,578;929,444;1043,008;29,409;30,223;30,374;29,348;30,924;31,667;36,124;32,125;29,918;34,762;29,426;34,430;34,140;31,079;748,401;709,379;704,349;701,506;800,096;848,704;742,402;697,073;502,559;499,333;798,005;414,999;750,486;756,580;29,856;29,781;86,1;;;;;;;;;;;;;;;;;;;
9:23:00;2026,013;1998,908;0,312;0,329;2,854;0,050;0,049;40,809;40,809;128,370;133,253;9,042;9,204;9,662;9,110;24,844;29,514;94,376;58,540;927,557;1052,610;29,710;29,564;29,984;29,720;29,369;30,204;34,917;32,267;30,002;36,488;29,769;32,526;36,586;29,423;752,117;715,542;711,537;709,070;801,568;860,332;751,846;697,498;502,505;502,652;804,615;417,117;754,733;734,446;30,223;30,047;86,1;;;;;;;;;;;;;;;;;;;
9:24:00;2019,341;2018,604;0,312;0,329;2,854;0,050;0,049;40,809;40,809;128,370;132,313;9,042;9,194;9,662;9,099;24,314;29,514;94,069;61,035;941,972;1053,690;29,131;28,766;30,058;30,355;30,073;26,991;33,952;32,096;29,332;35,248;30,602;35,514;37,109;28,608;749,519;720,603;689,074;693,750;804,893;859,818;748,116;718,338;502,450;502,057;806,957;428,910;755,672;726,509;30,045;29,616;86,1;;;;;;;;;;;;;;;;;;;
9:25:00;1986,406;2004,058;0,325;0,329;2,854;0,050;0,049;40,059;40,809;128,370;132,313;9,042;9,184;9,662;9,089;22,916;29,514;90,059;61,035;939,299;1048,436;29,361;29,883;30,017;30,372;28,714;29,325;35,038;32,889;29,913;35,709;29,107;34,996;36,980;30,213;748,070;717,507;711,666;709,161;791,700;859,335;748,116;718,776;502,395;500,546;801,651;407,013;747,954;767,811;30,214;29,934;86,5;;;;;;;;;;;;;;;;;;;
9:26:00;2001,011;2005,426;0,325;0,329;2,854;0,050;0,049;40,059;40,809;128,370;132,313;9,042;9,161;9,662;9,065;18,469;29,514;94,040;65,050;939,763;1045,015;29,396;30,403;30,334;29,638;29,308;29,293;33,594;34,459;30,006;34,883;29,690;34,359;36,906;23,797;747,212;714,312;706,030;699,800;801,005;858,587;749,457;707,102;501,269;502,171;800,487;411,851;742,219;754,398;29,849;29,951;86,5;;;;;;;;;;;;;;;;;;;
9:27:00;1998,196;2009,930;0,325;0,386;2,854;0,050;0,049;40,059;41,059;132,739;132,313;9,042;9,151;9,662;9,055;20,049;29,514;90,807;67,600;936,783;1058,719;31,114;29,916;30,703;31,870;30,586;30,021;34,666;34,380;30,053;34,777;30,078;35,710;33,445;31,251;746,568;711,337;683,722;691,522;804,446;856,493;749,946;696,603;481,905;500,554;795,245;342,809;743,750;732,611;29,939;29,925;87,7;;;;;;;;;;;;;;;;;;;
9:28:00;2002,370;2003,675;0,325;0,386;2,854;0,050;0,049;40,059;41,059;132,739;132,313;9,042;9,140;9,662;9,040;18,560;33,040;92,504;68,088;930,294;1039,711;29,874;29,447;29,369;29,825;32,261;30,503;35,787;34,401;31,411;36,473;30,099;33,733;35,152;31,090;749,476;715,100;694,584;695,064;794,193;852,975;749,946;693,001;429,071;436,376;796,889;418,857;753,342;674,016;29,760;30,047;87,7;;;;;;;;;;;;;;;;;;;
9:29:00;2000,782;2005,482;0,325;0,386;2,854;0,049;0,049;40,059;41,059;132,739;132,313;9,043;9,119;9,662;9,030;18,060;29,514;86,983;68,088;925,062;1052,572;29,498;30,667;30,046;29,840;29,586;30,713;34,859;34,179;29,996;34,964;31,217;35,410;34,290;32,239;750,153;719,863;687,899;707,943;798,279;840,205;716,894;701,541;457,136;443,620;798,796;403,193;757,194;687,500;30,180;29,976;87,8;;;;;;;;;;;;;;;;;;;
9:30:00;1988,324;1984,966;0,325;0,386;2,854;0,049;0,049;40,059;41,059;132,739;132,313;9,043;9,106;9,662;9,019;17,981;30,545;86,879;71,126;920,805;1055,678;29,150;29,524;29,720;30,895;28,859;29,409;35,833;33,266;29,896;35,403;29,744;33,916;33,952;28,385;745,194;715,954;716,171;693,877;786,615;840,747;697,148;690,482;453,798;458,517;796,524;409,441;747,457;725,176;30,009;30,150;87,8;;;;;;;;;;;;;;;;;;;
9:31:00;1985,067;1995,017;0,325;0,386;2,854;0,049;0,048;40,059;41,059;132,739;137,943;9,043;9,096;9,662;9,009;17,958;29,514;86,903;71,126;935,529;1050,013;29,397;29,196;30,795;28,536;31,629;28,581;34,631;32,887;31,144;34,958;29,633;32,801;33,571;28,903;756,347;717,109;690,666;708,284;752,734;839,151;703,428;718,920;427,972;452,148;798,409;405,348;679,760;629,054;29,961;30,066;87,9;;;;;;;;;;;;;;;;;;;
9:32:00;1979,075;2007,478;0,325;0,386;2,854;0,049;0,048;40,059;41,059;132,739;137,943;9,043;9,093;9,662;8,997;18,046;29,568;86,239;70,584;926,057;1044,081;30,496;31,216;31,075;30,669;31,411;31,155;34,234;32,262;30,397;35,395;30,528;37,900;36,431;26,140;754,947;718,511;688,354;695,409;753,508;811,513;700,140;713,962;457,625;451,477;799,131;410,754;683,977;673,843;29,980;29,893;87,9;;;;;;;;;;;;;;;;;;;
9:33:00;1987,989;1992,038;0,325;0,386;2,854;0,049;0,048;40,059;41,059;137,043;137,943;9,043;9,083;9,662;8,986;18,566;29,568;86,968;71,126;936,178;1061,675;28,851;29,170;28,812;29,193;31,270;32,450;35,346;31,539;29,640;32,832;28,799;34,498;35,225;32,215;756,224;715,877;692,719;695,519;742,486;799,415;698,822;696,417;450,521;453,717;799,641;407,435;683,203;652,202;29,881;30,155;87,9;;;;;;;;;;;;;;;;;;;
9:34:00;1995,664;1995,831;0,325;0,386;3,030;0,049;0,048;40,059;41,059;137,043;137,943;9,463;9,084;9,662;8,986;18,624;33,095;86,888;71,615;925,204;1047,529;29,964;29,990;30,209;30,248;29,419;25,640;33,517;30,743;30,090;34,033;29,185;35,605;34,643;28,761;754,872;714,589;704,583;708,020;746,303;798,363;699,517;710,217;450,521;453,659;798,422;436,528;690,330;629,307;29,833;30,004;87,8;;;;;;;;;;;;;;;;;;;
9:35:00;2003,338;1989,654;0,325;0,386;3,030;0,049;0,048;40,059;41,059;137,043;137,943;9,453;9,084;9,662;8,986;17,477;29,568;84,512;70,692;932,760;1055,211;29,254;29,421;28,978;30,058;30,275;29,225;34,437;28,058;29,768;35,424;29,443;34,992;35,938;28,766;756,280;717,095;711,850;699,048;750,667;798,879;699,671;716,126;450,521;429,082;801,764;409,874;700,158;632,633;30,024;30,126;87,8;;;;;;;;;;;;;;;;;;;
9:36:00;2004,504;1993,867;0,325;0,386;3,030;0,049;0,048;40,059;41,059;137,043;137,943;9,463;9,084;9,662;8,986;17,958;33,095;81,492;67,546;927,134;1049,246;30,176;29,717;29,404;30,296;28,638;28,664;35,506;28,771;30,462;34,424;29,642;35,331;33,979;30,585;749,019;717,304;721,779;692,512;748,479;797,656;699,631;715,248;450,521;457,167;800,513;414,617;709,889;636,354;29,965;30,114;87,8;;;;;;;;;;;;;;;;;;;
9:37:00;1998,186;1990,293;0,325;0,386;3,030;0,049;0,048;40,059;41,059;137,043;137,943;9,480;9,094;9,662;8,996;17,850;29,568;86,048;63,531;939,179;1062,013;30,089;29,605;29,661;29,572;30,068;27,160;32,755;31,580;30,295;35,406;30,868;35,736;33,827;32,813;748,887;715,144;682,715;702,272;749,682;797,656;697,822;701,431;450,062;452,357;802,305;417,133;705,859;653,358;30,139;30,013;87,8;;;;;;;;;;;;;;;;;;;
9:38:00;2011,781;1980,119;0,325;0,386;3,030;0,049;0,048;40,059;41,059;137,043;135,317;9,504;9,094;9,662;9,009;16,605;30,056;86,228;57,454;923,788;1064,218;30,455;31,052;31,170;30,895;30,977;30,035;34,589;30,481;30,007;35,298;30,047;37,155;38,760;27,014;746,107;711,872;701,510;692,679;748,924;797,950;699,635;703,695;445,476;452,227;803,568;415,600;705,157;649,386;30,069;30,226;87,8;;;;;;;;;;;;;;;;;;;
9:39:00;1999,647;1996,831;0,325;0,386;3,030;0,049;0,048;40,059;41,059;137,043;135,317;9,529;9,110;9,662;9,019;17,456;30,545;84,240;67,546;931,900;1047,074;30,337;29,798;30,248;29,609;30,334;33,410;35,458;29,204;29,976;35,923;29,583;33,446;34,509;33,063;744,659;716,928;729,075;701,260;751,192;799,860;700,225;697,980;454,364;451,179;798,070;451,768;703,637;650,438;30,101;29,940;87,8;;;;;;;;;;;;;;;;;;;
9:40:00;2027,007;1984,243;0,325;0,386;3,030;0,049;0,048;40,059;41,059;119,084;135,317;9,547;9,110;9,662;9,039;14,075;29,568;86,277;60,493;923,054;1051,700;29,982;29,412;29,878;30,202;30,038;30,969;35,653;29,086;28,949;33,306;28,938;33,316;33,714;31,663;752,293;716,346;681,473;690,645;749,351;799,771;699,635;702,326;448,710;445,264;797,317;403,050;705,503;642,093;29,786;30,035;87,8;;;;;;;;;;;;;;;;;;;
9:41:00;2012,593;1978,057;0,344;0,386;3,030;0,049;0,048;40,309;41,059;119,084;135,317;9,562;9,121;9,662;9,062;13,306;23,003;84,377;60,493;927,563;1047,884;30,210;28,998;29,966;29,976;29,478;28,124;33,689;28,845;29,468;33,443;27,312;37,595;33,768;30,999;752,106;710,953;700,558;701,535;748,438;807,821;699,045;665,035;445,754;446,400;797,953;413,158;701,563;654,173;30,170;30,159;88,2;;;;;;;;;;;;;;;;;;;
9:42:00;2017,576;1990,240;0,344;0,390;3,030;0,049;0,048;40,309;41,059;119,084;135,317;9,573;9,145;9,662;9,082;13,658;29,514;84,475;67,546;926,712;1060,239;28,867;28,951;29,298;28,579;32,467;29,922;34,510;28,608;29,969;36,901;30,685;36,976;34,061;29,538;746,448;715,907;670,977;701,423;762,756;797,552;698,456;686,183;445,122;449,586;796,176;416,476;701,266;658,641;29,702;30,066;88,3;;;;;;;;;;;;;;;;;;;
9:43:00;1995,653;1994,782;0,344;0,390;3,030;0,049;0,048;40,309;41,059;119,084;135,317;9,577;9,155;9,662;9,107;12,478;29,514;86,526;67,546;935,704;1048,622;29,379;29,449;30,103;28,944;27,241;28,109;33,017;28,391;30,421;35,964;27,906;36,062;34,188;31,342;750,808;711,626;720,298;702,876;746,075;808,921;697,866;729,588;446,601;451,780;797,327;414,372;701,831;655,869;29,848;29,885;88,3;;;;;;;;;;;;;;;;;;;
9:44:00;2024,358;2007,448;0,344;0,390;3,030;0,049;0,048;40,309;41,059;119,084;135,317;9,579;9,166;9,662;9,130;12,523;29,514;84,317;67,546;935,427;1055,030;29,738;30,264;29,695;30,615;28,739;27,526;34,815;29,144;30,412;34,650;29,818;33,282;37,869;31,082;747,650;713,706;736,769;700,883;749,389;801,780;697,277;684,520;453,304;451,273;791,744;415,954;702,045;652,916;29,719;29,838;88,3;;;;;;;;;;;;;;;;;;;
9:45:00;2027,995;1993,337;0,344;0,390;3,030;0,049;0,048;40,309;41,059;119,084;132,454;9,574;9,186;9,662;9,158;16,172;29,514;86,429;62,554;930,087;1047,791;30,567;30,454;30,260;29,763;30,636;27,289;33,110;30,538;31,038;35,864;30,462;33,058;38,600;30,655;750,390;717,347;681,197;702,318;753,171;802,852;697,718;708,702;456,769;450,448;797,287;27,953;703,213;659,996;30,033;30,063;88,3;;;;;;;;;;;;;;;;;;;
9:46:00;1999,208;1981,122;0,344;0,390;3,030;0,049;0,048;40,309;41,059;119,084;132,454;9,569;9,207;9,662;9,188;17,524;29,026;84,219;65,593;930,639;1045,082;30,966;30,569;31,219;30,147;29,817;30,660;35,368;29,967;29,468;35,173;28,985;35,224;35,436;28,576;751,469;716,235;689,827;699,021;751,963;786,418;699,398;699,176;454,839;454,815;796,932;417,722;704,541;640,749;30,060;30,100;88,3;;;;;;;;;;;;;;;;;;;
9:47:00;1978,914;1973,618;0,344;0,390;3,030;0,049;0,052;40,309;41,059;119,084;132,454;9,565;9,218;9,662;9,211;15,428;29,514;85,848;67,546;932,967;1049,581;30,253;29,563;30,992;29,895;33,174;32,375;35,789;28,855;28,652;35,138;29,082;34,583;34,139;27,658;751,706;713,193;713,635;696,066;756,344;805,048;698,277;705,806;452,909;448,904;798,058;401,825;701,507;661,089;30,193;30,237;87,7;;;;;;;;;;;;;;;;;;;
9:48:00;1997,228;1974,403;0,344;0,390;3,030;0,049;0,052;40,309;41,059;139,087;132,454;9,561;9,241;9,662;9,232;15,476;29,568;84,459;68,576;924,142;1054,390;30,579;29,566;30,402;30,784;31,175;34,295;36,534;28,770;30,187;34,217;30,098;32,309;36,092;31,116;754,297;712,464;689,162;698,673;750,808;783,535;697,059;666,278;437,198;451,289;798,963;417,109;701,061;661,454;29,989;30,265;87,7;;;;;;;;;;;;;;;;;;;
9:49:00;1972,788;1984,479;0,344;0,390;3,030;0,049;0,052;40,309;41,059;139,087;132,454;9,559;9,257;9,662;9,255;16,912;22,461;85,436;65,593;931,273;1050,548;30,449;30,120;29,647;30,423;29,689;29,837;35,039;29,030;30,081;35,925;29,952;37,006;34,761;28,912;735,792;714,460;676,567;697,452;753,905;788,662;697,500;690,660;449,273;451,869;798,318;401,882;702,675;647,663;30,254;30,060;87,7;;;;;;;;;;;;;;;;;;;
9:50:00;1999,742;1985,324;0,344;0,390;3,030;0,049;0,052;40,309;41,059;139,087;132,454;9,561;9,274;9,662;9,278;16,084;29,460;86,958;64,019;934,659;1051,567;29,845;29,933;29,782;30,057;30,098;30,962;35,149;28,488;30,465;35,587;28,831;34,277;32,614;35,047;750,358;711,328;677,033;701,378;748,297;787,115;697,940;715,298;452,956;448,833;797,541;415,450;701,311;658,466;30,053;30,093;87,7;;;;;;;;;;;;;;;;;;;
9:51:00;1986,216;2003,907;0,344;0,390;3,030;0,049;0,052;40,309;41,059;139,087;132,454;9,563;9,284;9,691;9,300;15,729;29,568;83,765;61,035;932,337;1047,170;29,540;29,681;30,489;29,333;28,951;29,471;35,201;28,201;29,611;35,381;30,190;35,909;34,206;29,896;748,755;711,146;697,350;704,588;743,895;790,414;697,953;687,727;453,661;448,312;793,845;402,879;698,549;658,330;30,189;29,758;87,7;;;;;;;;;;;;;;;;;;;
9:52:00;2045,360;2016,338;0,344;0,390;3,030;0,049;0,052;40,309;41,059;139,087;130,779;9,569;9,295;9,756;9,321;13,814;29,568;86,968;65,593;925,283;1044,973;29,982;29,349;29,242;30,686;30,339;29,800;36,281;27,915;30,028;35,984;29,738;34,280;32,407;29,493;754,734;710,316;705,028;701,112;750,568;795,626;697,953;709,457;454,222;453,141;797,056;433,724;696,549;641,789;29,903;29,679;87,7;;;;;;;;;;;;;;;;;;;
9:53:00;2007,204;1994,882;0,344;0,390;3,216;0,049;0,052;40,309;41,059;139,087;130,779;9,576;9,316;9,820;9,343;14,513;29,568;86,181;60,493;931,099;1048,873;29,725;29,577;29,958;29,946;30,420;28,554;35,410;27,766;29,425;34,804;29,987;34,837;35,423;31,677;751,216;716,218;683,923;701,485;752,160;802,084;699,170;676,187;450,528;450,510;801,355;410,228;696,558;663,177;30,037;29,955;87,6;;;;;;;;;;;;;;;;;;;
9:54:00;2016,355;2006,097;0,344;0,390;3,216;0,049;0,052;40,309;41,059;134,955;130,779;9,583;9,326;9,829;9,355;14,242;29,568;86,541;66,081;921,121;1049,183;29,960;30,239;30,058;31,440;30,358;30,662;35,431;27,894;30,162;33,281;28,505;33,252;32,710;28,720;745,221;709,928;703,571;698,011;749,608;801,063;696,402;674,121;440,554;445,613;802,565;416,194;700,613;654,896;29,926;29,827;87,6;;;;;;;;;;;;;;;;;;;
9:55:00;2010,423;2015,188;0,352;0,390;3,216;0,049;0,052;40,809;41,059;134,955;130,779;9,589;9,346;9,829;9,379;15,055;29,514;83,926;67,057;924,680;1053,593;28,877;28,493;29,285;30,549;30,011;29,694;35,364;27,979;29,293;34,540;28,982;37,845;33,186;25,247;750,707;713,224;720,371;702,495;752,826;799,022;696,957;716,621;448,711;451,724;816,633;406,998;701,519;658,596;30,084;29,660;87,8;;;;;;;;;;;;;;;;;;;
9:56:00;2033,630;2026,853;0,352;0,390;3,216;0,049;0,052;40,809;41,059;134,955;130,779;9,587;9,358;9,832;9,391;14,236;29,568;83,958;69,661;928,102;1050,219;30,467;30,081;31,060;29,416;29,978;31,024;34,475;27,921;30,013;35,896;29,140;34,242;36,766;26,938;741,169;706,253;684,301;698,047;751,866;798,472;697,512;743,647;453,299;449,856;802,513;418,352;700,023;635,683;29,522;29,527;87,8;;;;;;;;;;;;;;;;;;;
9:57:00;1981,381;1996,164;0,352;0,339;3,216;0,049;0,052;40,809;41,809;134,955;130,779;9,576;9,358;9,834;9,401;14,988;29,568;84,970;64,073;935,620;1053,358;31,280;31,362;31,347;30,661;28,305;30,289;35,168;27,273;30,312;35,731;29,851;33,856;35,519;32,097;747,592;713,108;691,057;703,660;744,506;797,922;698,066;663,096;452,009;448,349;805,545;401,704;699,453;643,658;30,212;30,044;86,8;;;;;;;;;;;;;;;;;;;
9:58:00;2019,084;2004,738;0,352;0,339;3,216;0,049;0,052;40,809;41,809;134,955;130,779;9,561;9,369;9,836;9,411;15,379;29,568;85,032;67,057;925,557;1051,990;30,030;30,046;29,717;29,583;30,553;31,605;34,793;26,782;29,572;34,613;30,121;35,052;33,770;30,924;747,574;710,791;658,952;703,818;752,738;799,194;697,632;708,444;451,056;450,589;802,102;422,598;698,883;673,775;29,955;29,837;86,8;;;;;;;;;;;;;;;;;;;
9:59:00;2002,800;2017,056;0,352;0,339;3,216;0,049;0,052;40,809;41,809;134,955;135,965;9,543;9,383;9,831;9,424;17,207;27,561;83,914;61,578;939,122;1049,447;29,358;29,741;29,129;30,781;30,224;30,234;35,388;26,980;30,420;34,685;29,025;33,608;37,435;32,810;749,031;708,741;698,209;697,295;753,673;800,521;696,973;701,625;450,282;448,323;803,897;424,564;702,070;652,700;30,221;29,765;86,8;;;;;;;;;;;;;;;;;;;
10:00:00;1998,757;2017,262;0,352;0,339;3,216;0,048;0,052;40,809;41,809;134,955;135,965;9,526;9,380;9,828;9,435;17,481;26,042;86,905;67,600;929,793;1059,211;30,283;29,705;29,744;30,818;28,941;28,806;35,673;27,098;30,022;35,305;29,259;33,023;37,377;31,922;711,007;676,947;676,947;680,486;729,847;786,402;686,138;575,209;439,968;426,558;768,668;434,191;687,746;617,176;29,984;29,888;86,9;;;;;;;;;;;;;;;;;;;
10:01:00;1997,606;2025,333;0,352;0,339;3,216;0,048;0,052;40,809;41,809;132,922;135,965;9,506;9,391;9,830;9,435;17,285;24,577;86,976;67,600;918,571;1053,559;30,738;31,820;30,062;28,744;29,637;28,144;35,521;28,220;30,282;35,521;30,602;37,433;34,679;29,483;733,475;681,986;684,746;676,790;750,673;807,168;689,579;541,013;435,118;452,041;767,579;413,097;664,008;688,906;29,841;29,680;86,9;;;;;;;;;;;;;;;;;;;
10:02:00;1992,936;2011,931;0,352;0,339;3,216;0,048;0,052;40,809;41,809;132,922;135,965;9,484;9,402;9,820;9,445;15,134;29,568;86,978;67,600;926,898;1053,306;29,847;31,498;29,828;28,899;31,819;30,014;33,399;28,849;30,124;34,197;30,441;33,849;33,715;30,098;748,932;679,175;722,303;686,106;743,459;815,855;708,934;600,533;440,525;456,467;779,418;400,948;689,453;639,328;30,245;29,928;86,9;;;;;;;;;;;;;;;;;;;
10:03:00;2006,289;1994,262;0,352;0,339;3,216;0,048;0,052;40,809;41,809;132,922;135,965;9,471;9,402;9,824;9,456;12,292;23,492;87,023;64,073;938,609;1057,676;29,441;30,698;28,491;30,197;30,295;26,952;34,792;26,975;29,865;34,985;29,398;34,128;37,321;26,527;758,158;685,764;718,611;699,128;764,831;819,970;710,962;679,780;443,633;452,054;815,850;418,781;717,419;683,554;30,198;30,138;86,9;;;;;;;;;;;;;;;;;;;
10:04:00;2004,717;2015,574;0,352;0,339;3,216;0,048;0,052;40,809;41,809;132,922;135,965;9,458;9,402;9,824;9,467;14,624;29,026;86,992;66,623;929,176;1046,316;30,033;30,410;30,078;30,769;29,909;28,623;35,129;28,046;30,242;35,635;28,778;34,236;33,285;31,149;755,875;686,241;706,633;701,557;749,399;803,295;713,292;695,364;445,075;454,046;811,850;437,347;716,813;654,012;30,055;29,787;86,9;;;;;;;;;;;;;;;;;;;
10:05:00;2006,379;2023,365;0,352;0,339;3,153;0,048;0,052;40,809;41,809;132,922;135,965;9,445;9,409;9,819;9,467;17,256;29,568;87,019;60,493;927,268;1050,136;30,101;30,532;29,928;29,884;32,550;32,699;35,205;27,547;29,641;35,553;29,898;34,850;35,424;29,143;761,166;688,099;679,499;712,541;752,723;793,424;717,391;829,248;445,843;456,800;814,290;420,057;725,421;649,808;30,087;29,856;87,0;;;;;;;;;;;;;;;;;;;
10:06:00;2024,115;2016,301;0,352;0,339;3,153;0,048;0,052;40,809;41,809;132,922;137,878;9,435;9,410;9,811;9,467;17,922;29,568;86,983;66,081;941,213;1048,937;29,548;29,954;31,008;29,103;29,844;33,047;36,234;27,262;29,180;34,627;29,032;35,333;35,144;27,098;763,833;687,714;667,716;708,286;751,628;803,528;709,628;869,089;446,675;447,024;805,698;407,978;710,105;648,568;29,963;29,955;87,0;;;;;;;;;;;;;;;;;;;
10:07:00;2020,089;2007,421;0,366;0,339;3,153;0,048;0,052;40,809;41,809;132,922;137,878;9,430;9,411;9,804;9,479;17,178;29,568;86,968;65,104;929,676;1048,849;29,242;29,048;30,216;31,422;31,134;30,622;34,934;27,206;29,593;35,723;27,263;33,218;37,574;30,310;756,999;689,121;692,073;715,691;737,284;800,589;705,589;859,880;447,538;446,591;810,265;421,958;689,223;641,613;29,803;29,952;87,2;;;;;;;;;;;;;;;;;;;
10:08:00;2025,092;2016,013;0,366;0,339;3,153;0,048;0,052;40,809;41,809;118,234;137,878;9,424;9,412;9,804;9,479;17,462;29,026;86,968;67,600;924,120;1051,317;29,517;29,700;29,181;29,886;28,088;31,240;36,032;26,587;29,648;34,641;29,082;35,520;36,255;28,517;750,023;688,071;733,521;702,581;754,557;794,501;689,874;855,722;448,401;449,160;788,865;400,220;690,417;659,428;29,991;29,893;87,2;;;;;;;;;;;;;;;;;;;
10:09:00;1976,988;2003,699;0,366;0,346;3,153;0,048;0,052;40,809;42,559;118,234;137,878;9,418;9,411;9,797;9,479;17,831;28,537;87,012;60,547;934,891;1050,797;29,929;30,375;30,055;29,084;28,689;27,543;33,942;26,557;30,648;34,295;26,957;33,688;31,347;31,488;753,191;690,054;740,865;710,896;751,409;801,845;690,183;651,709;449,418;451,064;793,369;429,154;694,661;645,875;30,319;30,107;87,4;;;;;;;;;;;;;;;;;;;
10:10:00;1985,732;2012,455;0,366;0,346;3,153;0,048;0,052;40,809;42,559;118,234;137,878;9,412;9,411;9,784;9,479;17,208;26,530;86,968;61,523;937,326;1052,804;29,791;30,260;30,246;30,604;29,664;27,800;34,666;26,634;30,646;36,139;29,578;33,000;36,437;33,322;748,056;695,742;706,634;708,212;753,986;798,547;693,417;601,568;450,585;457,054;805,734;406,426;699,483;650,439;30,266;29,947;87,4;;;;;;;;;;;;;;;;;;;
10:11:00;1983,294;1999,012;0,366;0,346;3,153;0,048;0,052;40,809;42,559;118,234;137,878;9,397;9,411;9,772;9,480;10,969;29,514;86,976;66,081;933,609;1053,960;29,840;29,834;29,871;29,675;29,110;31,604;35,528;26,444;29,045;33,746;28,908;35,359;34,354;33,441;756,315;695,294;670,460;694,674;743,663;806,220;697,548;718,096;451,751;455,110;811,371;411,182;705,720;656,121;29,878;30,179;87,4;;;;;;;;;;;;;;;;;;;
10:12:00;1977,366;2015,073;0,366;0,346;3,153;0,050;0,052;40,809;42,559;118,234;137,878;9,381;9,401;9,764;9,480;17,996;28,537;77,353;59,842;940,387;1049,197;30,094;29,306;30,122;30,711;31,871;29,004;33,766;26,846;30,144;35,153;27,000;32,745;34,010;29,161;753,972;691,683;677,134;702,083;750,087;792,054;698,542;823,744;452,918;454,466;801,557;416,627;701,518;662,701;29,984;30,097;87,0;;;;;;;;;;;;;;;;;;;
10:13:00;2011,759;2001,990;0,366;0,346;3,153;0,050;0,052;40,809;42,559;118,234;134,960;9,372;9,401;9,755;9,480;18,351;29,568;84,592;64,562;928,826;1045,012;29,769;30,251;30,530;30,489;28,604;29,668;34,848;26,844;30,502;35,239;28,988;34,263;36,819;30,199;752,660;700,209;681,872;691,471;752,133;804,008;699,177;748,765;454,145;441,779;807,239;405,680;701,503;638,570;29,685;30,173;87,0;;;;;;;;;;;;;;;;;;;
