Fecha;Nombre Stocks;Tonelaje [Ton];Leyes de Elementos;;;;;pH Natural ;Arcillas;;;;;Sulfuros de Cobre;;;;;Pirita [%]
;;;CuT [%];CuS [%];As [ppm];Mo [ppm];FeT [%];;Pirofilita    [%];Caolinita [%];Illita          [%];Muscovita [%];Suma de Arcillas [%];Bornita   [%];Calcocina [%];Calcopirita [%];Covelina [%];Enargita [%];
17-10-2024;RS1-SURI/SBH; 22.124 ; 0,60 ; 0,044 ; 158 ; 174 ; 4,03 ; 7,2 ; 0,4 ; 0,3 ; 1,5 ; 2,5 ; 2,2 ; 0,0 ; 0,1 ; 0,2 ; 0,0 ; 0,0 ; 1,1 
17-10-2024;RS1-SURIDESC/SBH; 17.742 ; 0,61 ; 0,070 ; 76 ; 7 ; 6,19 ; 7,0 ; 5,3 ; 1,5 ; 9,4 ; 11,0 ; 16,2 ; 0,0 ; 0,1 ; 0,0 ; 0,1 ; 0,0 ; 4,5 
17-10-2024;RS2-STOCKCR04/SAL; 16.372 ; 0,85 ; 0,066 ; 107 ; 125 ; 2,54 ; 6,9 ; 1,2 ; 1,4 ; 12,1 ; 15,5 ; 14,6 ; 0,3 ; 1,4 ; 0,6 ; 0,0 ; 0,1 ; 4,1 
17-10-2024;RS2-SURI/SBH; 21.487 ; 0,65 ; 0,030 ; 280 ; 128 ; 4,89 ; 7,2 ; 0,4 ; 0,3 ; 1,5 ; 2,5 ; 2,2 ; 0,0 ; 0,1 ; 0,2 ; 0,0 ; 0,0 ; 1,1 
17-10-2024;RS3-STOCKCR04/SAL; 3.633 ; 0,60 ; 0,070 ; 117 ; 149 ; 3,24 ; 4,7 ; 0,2 ; 0,5 ; 7,2 ; 9,3 ; 8,0 ; 0,6 ; 0,1 ; 1,1 ; 0,0 ; 0,0 ; 2,7 
18-10-2024;RS1-SURI/SBH; 26.017 ; 0,61 ; 0,060 ; 90 ; 112 ; 4,59 ; 7,2 ; 2,1 ; 6,5 ; 6,8 ; 7,1 ; 15,3 ; 0,1 ; 0,1 ; 0,1 ; 0,0 ; 0,0 ; 3,1 
18-10-2024;RS1-SURIDESC/SBH; 44.322 ; 0,60 ; 0,070 ; 76 ; 7 ; 6,19 ; 7,1 ; 0,6 ; 0,6 ; 9,1 ; 10,2 ; 10,2 ; 0,0 ; 0,3 ; 0,3 ; 0,0 ; 0,0 ; 1,9 
18-10-2024;RS2-STOCKCR04/SAL; 2.711 ; 1,61 ; 0,073 ; 40 ; 247 ; 3,20 ; 7,1 ; 0,2 ; 0,9 ; 10,0 ; 10,7 ; 11,2 ; 0,2 ; 0,2 ; 1,3 ; 0,0 ; 0,0 ; 2,0 
18-10-2024;RS2-SURI/SBH; 26.303 ; 0,64 ; 0,030 ; 293 ; 121 ; 4,81 ; 7,2 ; 2,1 ; 6,5 ; 6,8 ; 7,1 ; 15,3 ; 0,1 ; 0,1 ; 0,1 ; 0,0 ; 0,0 ; 3,1 
18-10-2024;RS3-STOCKCR04/SAL; 1.035 ; 3,63 ; 0,350 ; 44 ; 188 ; 5,52 ; 7,1 ; 0,9 ; 1,6 ; 11,3 ; 14,5 ; 13,8 ; 0,6 ; 0,8 ; 1,0 ; 0,0 ; 0,1 ; 2,8 
19-10-2024;RS1-STOCKCR04/SAL; 2.589 ; 1,98 ; 0,180 ; 38 ; 142 ; 8,50 ; 7,0 ; 1,0 ; 0,4 ; 11,4 ; 14,4 ; 12,8 ; 0,9 ; 0,3 ; 1,8 ; 0,0 ; 0,0 ; 2,6 
19-10-2024;RS1-SURI/SBH; 34.827 ; 0,71 ; 0,073 ; 105 ; 105 ; 4,85 ; 7,2 ; 0,4 ; 0,3 ; 1,5 ; 2,5 ; 2,2 ; 0,0 ; 0,1 ; 0,2 ; 0,0 ; 0,0 ; 1,1 
19-10-2024;RS1-SURIDESC/SBH; 15.592 ; 0,60 ; 0,070 ; 76 ; 7 ; 6,19 ; 7,0 ; 5,3 ; 1,5 ; 9,4 ; 11,0 ; 16,2 ; 0,0 ; 0,1 ; 0,0 ; 0,1 ; 0,0 ; 4,5 
19-10-2024;RS2-STOCKCR04/SAL; 4.545 ; 1,25 ; 0,048 ; 32 ; 239 ; 2,71 ; 6,9 ; 1,2 ; 1,4 ; 12,1 ; 15,5 ; 14,6 ; 0,3 ; 1,4 ; 0,6 ; 0,0 ; 0,1 ; 4,1 
19-10-2024;RS2-SURI/SBH; 9.868 ; 0,61 ; 0,043 ; 117 ; 889 ; 4,76 ; 7,2 ; 0,4 ; 0,3 ; 1,5 ; 2,5 ; 2,2 ; 0,0 ; 0,1 ; 0,2 ; 0,0 ; 0,0 ; 1,1 
19-10-2024;RS3-STOCKCR04/SAL; 4.102 ; 3,28 ; 0,170 ; 46 ; 194 ; 6,02 ; 4,7 ; 0,2 ; 0,5 ; 7,2 ; 9,3 ; 8,0 ; 0,6 ; 0,1 ; 1,1 ; 0,0 ; 0,0 ; 2,7 
20-10-2024;RS1-STOCKCR04/SAL; 2.881 ; 1,95 ; 0,170 ; 38 ; 149 ; 8,08 ; 7,0 ; 1,0 ; 0,4 ; 11,4 ; 14,4 ; 12,8 ; 0,9 ; 0,3 ; 1,8 ; 0,0 ; 0,0 ; 2,6 
20-10-2024;RS1-SURI/SBH; 37.537 ; 0,60 ; 0,080 ; 111 ; 108 ; 4,87 ; 7,2 ; 0,4 ; 0,3 ; 1,5 ; 2,5 ; 2,2 ; 0,0 ; 0,1 ; 0,2 ; 0,0 ; 0,0 ; 1,1 
20-10-2024;RS2-STOCKCR04/SAL; 4.916 ; 1,26 ; 0,050 ; 27 ; 235 ; 2,55 ; 6,9 ; 1,2 ; 1,4 ; 12,1 ; 15,5 ; 14,6 ; 0,3 ; 1,4 ; 0,6 ; 0,0 ; 0,1 ; 4,1 
20-10-2024;RS2-SURI/SBH; 241 ; 0,60 ; 0,050 ; 139 ; 184 ; 3,94 ; 7,2 ; 0,4 ; 0,3 ; 1,5 ; 2,5 ; 2,2 ; 0,0 ; 0,1 ; 0,2 ; 0,0 ; 0,0 ; 1,1 
20-10-2024;RS3-STOCKCR04/SAL; 9.647 ; 3,25 ; 0,166 ; 46 ; 193 ; 5,98 ; 4,7 ; 0,2 ; 0,5 ; 7,2 ; 9,3 ; 8,0 ; 0,6 ; 0,1 ; 1,1 ; 0,0 ; 0,0 ; 2,7 
21-10-2024;RS1-STOCKCR04/SAL; 15.411 ; 1,30 ; 0,052 ; 38 ; 259 ; 2,98 ; 7,0 ; 1,0 ; 0,4 ; 11,4 ; 14,4 ; 12,8 ; 0,9 ; 0,3 ; 1,8 ; 0,0 ; 0,0 ; 2,6 
21-10-2024;RS1-SURI/SBH; 45.705 ; 0,62 ; 0,087 ; 105 ; 135 ; 4,58 ; 7,2 ; 0,4 ; 0,3 ; 1,5 ; 2,5 ; 2,2 ; 0,0 ; 0,1 ; 0,2 ; 0,0 ; 0,0 ; 1,1 
21-10-2024;RS2-STOCKCR04/SAL; 11.024 ; 1,18 ; 0,050 ; 40 ; 208 ; 3,13 ; 6,9 ; 1,2 ; 1,4 ; 12,1 ; 15,5 ; 14,6 ; 0,3 ; 1,4 ; 0,6 ; 0,0 ; 0,1 ; 4,1 
21-10-2024;RS3-STOCKCR04/SAL; 7.256 ; 3,22 ; 0,160 ; 45 ; 191 ; 5,93 ; 4,7 ; 0,2 ; 0,5 ; 7,2 ; 9,3 ; 8,0 ; 0,6 ; 0,1 ; 1,1 ; 0,0 ; 0,0 ; 2,7 
22-10-2024;RS1-STOCKCR04/SAL; 11.797 ; 1,20 ; 0,107 ; 39 ; 215 ; 5,33 ; 7,0 ; 1,0 ; 0,4 ; 11,4 ; 14,4 ; 12,8 ; 0,9 ; 0,3 ; 1,8 ; 0,0 ; 0,0 ; 2,6 
22-10-2024;RS1-SURI/SBH; 19.239 ; 0,61 ; 0,070 ; 68 ; 184 ; 3,98 ; 7,2 ; 0,4 ; 0,3 ; 1,5 ; 2,5 ; 2,2 ; 0,0 ; 0,1 ; 0,2 ; 0,0 ; 0,0 ; 1,1 
22-10-2024;RS2-STOCKCR04/SAL; 11.997 ; 0,95 ; 0,046 ; 28 ; 204 ; 2,24 ; 6,9 ; 1,2 ; 1,4 ; 12,1 ; 15,5 ; 14,6 ; 0,3 ; 1,4 ; 0,6 ; 0,0 ; 0,1 ; 4,1 
22-10-2024;RS3-STOCKCR04/SAL; 18.723 ; 2,46 ; 0,101 ; 36 ; 262 ; 4,40 ; 4,7 ; 0,2 ; 0,5 ; 7,2 ; 9,3 ; 8,0 ; 0,6 ; 0,1 ; 1,1 ; 0,0 ; 0,0 ; 2,7 
23-10-2024;RS1-STOCKCR04/SAL; 13.908 ; 1,29 ; 0,070 ; 87 ; 251 ; 3,26 ; 7,0 ; 1,0 ; 0,4 ; 11,4 ; 14,4 ; 12,8 ; 0,9 ; 0,3 ; 1,8 ; 0,0 ; 0,0 ; 2,6 
23-10-2024;RS2-STOCKCR04/SAL; 16.851 ; 0,80 ; 0,050 ; 24 ; 201 ; 3,05 ; 6,9 ; 1,2 ; 1,4 ; 12,1 ; 15,5 ; 14,6 ; 0,3 ; 1,4 ; 0,6 ; 0,0 ; 0,1 ; 4,1 
23-10-2024;RS3-STOCKCR04/SAL; 3.016 ; 2,27 ; 0,090 ; 33 ; 269 ; 4,16 ; 4,7 ; 0,2 ; 0,5 ; 7,2 ; 9,3 ; 8,0 ; 0,6 ; 0,1 ; 1,1 ; 0,0 ; 0,0 ; 2,7 
24-10-2024;RS1-STOCKCR04/SAL; 13.793 ; 1,33 ; 0,050 ; 38 ; 259 ; 2,98 ; 7,0 ; 1,0 ; 0,4 ; 11,4 ; 14,4 ; 12,8 ; 0,9 ; 0,3 ; 1,8 ; 0,0 ; 0,0 ; 2,6 
24-10-2024;RS2-STOCKCR04/SAL; 6.135 ; 0,82 ; 0,060 ; 44 ; 192 ; 3,82 ; 6,9 ; 1,2 ; 1,4 ; 12,1 ; 15,5 ; 14,6 ; 0,3 ; 1,4 ; 0,6 ; 0,0 ; 0,1 ; 4,1 
25-10-2024;RS1-STOCKCR04/SAL; 15.194 ; 1,50 ; 0,095 ; 202 ; 133 ; 4,27 ; 7,0 ; 1,0 ; 0,4 ; 11,4 ; 14,4 ; 12,8 ; 0,9 ; 0,3 ; 1,8 ; 0,0 ; 0,0 ; 2,6 
25-10-2024;RS2-STOCKCR04/SAL; 23.025 ; 0,87 ; 0,277 ; 53 ; 200 ; 3,56 ; 6,9 ; 1,2 ; 1,4 ; 12,1 ; 15,5 ; 14,6 ; 0,3 ; 1,4 ; 0,6 ; 0,0 ; 0,1 ; 4,1 
25-10-2024;RS3-STOCKCR04/SAL; 1.477 ; 1,44 ; 0,160 ; 45 ; 191 ; 5,93 ; 4,7 ; 0,2 ; 0,5 ; 7,2 ; 9,3 ; 8,0 ; 0,6 ; 0,1 ; 1,1 ; 0,0 ; 0,0 ; 2,7 
26-10-2024;RS1-STOCKCR04/SAL; 3.200 ; 1,60 ; 0,100 ; 160 ; 66 ; 3,78 ; 7,0 ; 1,0 ; 0,4 ; 11,4 ; 14,4 ; 12,8 ; 0,9 ; 0,3 ; 1,8 ; 0,0 ; 0,0 ; 2,6 
26-10-2024;RS2-STOCKCR04/SAL; 23.746 ; 0,91 ; 0,134 ; 81 ; 183 ; 3,40 ; 6,9 ; 1,2 ; 1,4 ; 12,1 ; 15,5 ; 14,6 ; 0,3 ; 1,4 ; 0,6 ; 0,0 ; 0,1 ; 4,1 
26-10-2024;RS3-STOCKCR04/SAL; 8.256 ; 1,83 ; 0,220 ; 173 ; 6 ; 5,00 ; 4,7 ; 0,2 ; 0,5 ; 7,2 ; 9,3 ; 8,0 ; 0,6 ; 0,1 ; 1,1 ; 0,0 ; 0,0 ; 2,7 
27-10-2024;RS1-STOCKCR04/SAL; 11.997 ; 1,58 ; 0,105 ; 116 ; 27 ; 3,08 ; 7,0 ; 1,0 ; 0,4 ; 11,4 ; 14,4 ; 12,8 ; 0,9 ; 0,3 ; 1,8 ; 0,0 ; 0,0 ; 2,6 
27-10-2024;RS2-STOCKCR04/SAL; 6.519 ; 0,88 ; 0,040 ; 100 ; 78 ; 3,01 ; 6,9 ; 1,2 ; 1,4 ; 12,1 ; 15,5 ; 14,6 ; 0,3 ; 1,4 ; 0,6 ; 0,0 ; 0,1 ; 4,1 
27-10-2024;RS3-STOCKCR04/SAL; 304 ; 2,17 ; 0,100 ; 331 ; 5 ; 7,03 ; 4,7 ; 0,2 ; 0,5 ; 7,2 ; 9,3 ; 8,0 ; 0,6 ; 0,1 ; 1,1 ; 0,0 ; 0,0 ; 2,7 
28-10-2024;RS1-STOCKCR04/SAL; 3.289 ; 1,90 ; 0,120 ; 183 ; 52 ; 5,28 ; 7,0 ; 1,0 ; 0,4 ; 11,4 ; 14,4 ; 12,8 ; 0,9 ; 0,3 ; 1,8 ; 0,0 ; 0,0 ; 2,6 
28-10-2024;RS2-STOCKCR04/SAL; 18.427 ; 0,86 ; 0,070 ; 88 ; 148 ; 3,67 ; 6,9 ; 1,2 ; 1,4 ; 12,1 ; 15,5 ; 14,6 ; 0,3 ; 1,4 ; 0,6 ; 0,0 ; 0,1 ; 4,1 
29-10-2024;RS1-STOCKCR04/SAL; 3.317 ; 1,60 ; 0,150 ; 116 ; 201 ; 4,69 ; 7,0 ; 1,0 ; 0,4 ; 11,4 ; 14,4 ; 12,8 ; 0,9 ; 0,3 ; 1,8 ; 0,0 ; 0,0 ; 2,6 
29-10-2024;RS1-SURI/SBH; 26.139 ; 0,60 ; 0,047 ; 101 ; 202 ; 3,80 ; 7,2 ; 0,4 ; 0,3 ; 1,5 ; 2,5 ; 2,2 ; 0,0 ; 0,1 ; 0,2 ; 0,0 ; 0,0 ; 1,1 
29-10-2024;RS1-SURIDESC/SBH; 14.478 ; 0,60 ; 0,060 ; 76 ; 110 ; 3,80 ; 7,0 ; 5,3 ; 1,5 ; 9,4 ; 11,0 ; 16,2 ; 0,0 ; 0,1 ; 0,0 ; 0,1 ; 0,0 ; 4,5 
29-10-2024;RS2-STOCKCR04/SAL; 6.424 ; 1,02 ; 0,083 ; 50 ; 173 ; 2,86 ; 6,9 ; 1,2 ; 1,4 ; 12,1 ; 15,5 ; 14,6 ; 0,3 ; 1,4 ; 0,6 ; 0,0 ; 0,1 ; 4,1 
30-10-2024;RS1-STOCKCR04/SAL; 7.293 ; 2,08 ; 0,137 ; 106 ; 119 ; 4,19 ; 7,1 ; 1,3 ; 2,2 ; 14,5 ; 17,9 ; 18,0 ; 0,7 ; 0,9 ; 0,9 ; 0,0 ; 0,1 ; 3,0 
30-10-2024;RS1-SURI/SBH; 21.436 ; 0,59 ; 0,050 ; 41 ; 217 ; 3,84 ; 7,2 ; 2,1 ; 6,5 ; 6,8 ; 7,1 ; 15,3 ; 0,1 ; 0,1 ; 0,1 ; 0,0 ; 0,0 ; 3,1 
30-10-2024;RS1-SURIDESC/SBH; 304 ; 0,60 ; 0,055 ; 76 ; 110 ; 3,80 ; 2,3 ; 0,1 ; 0,1 ; 2,6 ; 3,1 ; 2,8 ; 0,0 ; 0,1 ; 0,1 ; 0,1 ; 0,0 ; 0,5 
30-10-2024;RS2-STOCKCR04/SAL; 2.082 ; 0,94 ; 0,060 ; 37 ; 121 ; 2,68 ; 7,1 ; 0,5 ; 0,9 ; 10,3 ; 11,2 ; 11,7 ; 0,3 ; 0,2 ; 1,4 ; 0,0 ; 0,0 ; 2,0 
31-10-2024;RS1-STOCKCR04/SAL; 12.929 ; 2,01 ; 0,138 ; 98 ; 195 ; 5,11 ; 7,1 ; 1,3 ; 2,2 ; 14,5 ; 17,9 ; 18,0 ; 0,7 ; 0,9 ; 0,9 ; 0,0 ; 0,1 ; 3,0 
31-10-2024;RS1-SURI/SBH; 32.829 ; 0,58 ; 0,040 ; 19 ; 263 ; 3,28 ; 7,2 ; 2,1 ; 6,5 ; 6,8 ; 7,1 ; 15,3 ; 0,1 ; 0,1 ; 0,1 ; 0,0 ; 0,0 ; 3,1 
31-10-2024;RS2-STOCKCR04/SAL; 6.685 ; 0,91 ; 0,049 ; 45 ; 192 ; 2,55 ; 7,1 ; 0,5 ; 0,9 ; 10,3 ; 11,2 ; 11,7 ; 0,3 ; 0,2 ; 1,4 ; 0,0 ; 0,0 ; 2,0 
31-10-2024;RS3-STOCKCR04/SAL; 1.269 ; 2,80 ; 0,090 ; 33 ; 269 ; 4,16 ; 7,1 ; 0,9 ; 1,6 ; 11,3 ; 14,5 ; 13,8 ; 0,6 ; 0,8 ; 1,0 ; 0,0 ; 0,1 ; 2,8 
01-11-2024;RS1-STOCKCR04/SAL; 13.553 ; 1,67 ; 0,090 ; 98 ; 188 ; 5,01 ; 7,0 ; 1,0 ; 0,4 ; 11,4 ; 14,4 ; 12,8 ; 0,9 ; 0,3 ; 1,8 ; 0,0 ; 0,0 ; 2,6 
01-11-2024;RS1-SURI/SBH; 6.030 ; 0,59 ; 0,040 ; 20 ; 265 ; 3,26 ; 7,2 ; 0,4 ; 0,3 ; 1,5 ; 2,5 ; 2,2 ; 0,0 ; 0,1 ; 0,2 ; 0,0 ; 0,0 ; 1,1 
01-11-2024;RS2-STOCKCR04/SAL; 5.434 ; 0,80 ; 0,060 ; 13 ; 272 ; 3,16 ; 6,9 ; 1,2 ; 1,4 ; 12,1 ; 15,5 ; 14,6 ; 0,3 ; 1,4 ; 0,6 ; 0,0 ; 0,1 ; 4,1 
01-11-2024;RS3-STOCKCR04/SAL; 2.209 ; 2,96 ; 0,170 ; 295 ; 5 ; 8,56 ; 4,7 ; 0,2 ; 0,5 ; 7,2 ; 9,3 ; 8,0 ; 0,6 ; 0,1 ; 1,1 ; 0,0 ; 0,0 ; 2,7 
02-11-2024;RS1-STOCKCR04/SAL; 11.662 ; 1,69 ; 0,084 ; 82 ; 229 ; 4,51 ; 7,0 ; 1,0 ; 0,4 ; 11,4 ; 14,4 ; 12,8 ; 0,9 ; 0,3 ; 1,8 ; 0,0 ; 0,0 ; 2,6 
02-11-2024;RS1-SURI/SBH; 10.309 ; 0,65 ; 0,040 ; 19 ; 263 ; 3,28 ; 7,2 ; 0,4 ; 0,3 ; 1,5 ; 2,5 ; 2,2 ; 0,0 ; 0,1 ; 0,2 ; 0,0 ; 0,0 ; 1,1 
02-11-2024;RS2-STOCKCR04/SAL; 9.710 ; 0,86 ; 0,055 ; 58 ; 233 ; 4,40 ; 6,9 ; 1,2 ; 1,4 ; 12,1 ; 15,5 ; 14,6 ; 0,3 ; 1,4 ; 0,6 ; 0,0 ; 0,1 ; 4,1 
02-11-2024;RS3-STOCKCR04/SAL; 849 ; 2,71 ; 0,090 ; 33 ; 269 ; 4,16 ; 4,7 ; 0,2 ; 0,5 ; 7,2 ; 9,3 ; 8,0 ; 0,6 ; 0,1 ; 1,1 ; 0,0 ; 0,0 ; 2,7 
03-11-2024;RS1-STOCKCR04/SAL; 7.365 ; 2,01 ; 0,140 ; 98 ; 195 ; 5,11 ; 7,0 ; 1,0 ; 0,4 ; 11,4 ; 14,4 ; 12,8 ; 0,9 ; 0,3 ; 1,8 ; 0,0 ; 0,0 ; 2,6 
03-11-2024;RS1-SURI/SBH; 25.042 ; 0,58 ; 0,040 ; 12 ; 281 ; 3,13 ; 7,2 ; 0,4 ; 0,3 ; 1,5 ; 2,5 ; 2,2 ; 0,0 ; 0,1 ; 0,2 ; 0,0 ; 0,0 ; 1,1 
03-11-2024;RS2-STOCKCR04/SAL; 1.354 ; 0,91 ; 0,050 ; 45 ; 192 ; 2,55 ; 6,9 ; 1,2 ; 1,4 ; 12,1 ; 15,5 ; 14,6 ; 0,3 ; 1,4 ; 0,6 ; 0,0 ; 0,1 ; 4,1 
03-11-2024;RS3-STOCKCR04/SAL; 815 ; 2,80 ; 0,090 ; 33 ; 269 ; 4,16 ; 4,7 ; 0,2 ; 0,5 ; 7,2 ; 9,3 ; 8,0 ; 0,6 ; 0,1 ; 1,1 ; 0,0 ; 0,0 ; 2,7 
04-11-2024;RS1-PARINAMS/SAL; 2.122 ; 0,80 ; 0,040 ; 243 ; 10 ; 6,89 ; 7,3 ; 0,1 ; 0,5 ; 7,1 ; 8,8 ; 7,7 ; 0,1 ; 0,1 ; 2,0 ; 0,0 ; 0,0 ; 2,4 
04-11-2024;RS1-PARINAMS/SME; 5.556 ; 0,86 ; 0,200 ; 243 ; 10 ; 6,89 ; 7,3 ; 0,1 ; 0,5 ; 7,1 ; 8,8 ; 7,7 ; 0,1 ; 0,1 ; 2,0 ; 0,0 ; 0,0 ; 2,4 
04-11-2024;RS1-STOCKCR04/SAL; 19.593 ; 1,53 ; 0,132 ; 536 ; 88 ; 4,50 ; 7,0 ; 1,0 ; 0,4 ; 11,4 ; 14,4 ; 12,8 ; 0,9 ; 0,3 ; 1,8 ; 0,0 ; 0,0 ; 2,6 
04-11-2024;RS1-SURI/SBH; 14.401 ; 0,65 ; 0,040 ; 11 ; 288 ; 3,13 ; 7,2 ; 0,4 ; 0,3 ; 1,5 ; 2,5 ; 2,2 ; 0,0 ; 0,1 ; 0,2 ; 0,0 ; 0,0 ; 1,1 
04-11-2024;RS2-STOCKCR04/SAL; 9.714 ; 0,95 ; 0,050 ; 45 ; 192 ; 2,55 ; 6,9 ; 1,2 ; 1,4 ; 12,1 ; 15,5 ; 14,6 ; 0,3 ; 1,4 ; 0,6 ; 0,0 ; 0,1 ; 4,1 
04-11-2024;RS3-STOCKCR04/SAL; 603 ; 2,14 ; 0,120 ; 526 ; 6 ; 7,04 ; 4,7 ; 0,2 ; 0,5 ; 7,2 ; 9,3 ; 8,0 ; 0,6 ; 0,1 ; 1,1 ; 0,0 ; 0,0 ; 2,7 
04-11-2024;US1-4365/SME; 9.747 ; 1,25 ; 0,060 ; 54 ; 237 ; 3,62 ; 6,9 ; 0,7 ; 1,3 ; 10,2 ; 13,3 ; 12,2 ; 0,7 ; 0,2 ; 1,9 ; 0,0 ; 0,0 ; 3,6 
06-11-2024;RS1-STOCKCR04/SAL; 627 ; 1,40 ; 0,160 ; 114 ; 199 ; 4,79 ; 7,0 ; 1,0 ; 0,4 ; 11,4 ; 14,4 ; 12,8 ; 0,9 ; 0,3 ; 1,8 ; 0,0 ; 0,0 ; 2,6 
06-11-2024;RS1-SURIDESC/SBH; 3.545 ; 0,54 ; 0,040 ; 120 ; 26 ; 3,62 ; 7,2 ; 0,4 ; 0,3 ; 1,5 ; 2,5 ; 2,2 ; 0,0 ; 0,1 ; 0,2 ; 0,0 ; 0,0 ; 1,1 
06-11-2024;RS2-STOCKCR04/SAL; 17.191 ; 0,80 ; 0,050 ; 45 ; 192 ; 2,55 ; 6,9 ; 1,2 ; 1,4 ; 12,1 ; 15,5 ; 14,6 ; 0,3 ; 1,4 ; 0,6 ; 0,0 ; 0,1 ; 4,1 
06-11-2024;RS3-STOCKCR04/SAL; 3.108 ; 2,60 ; 0,150 ; 453 ; 5 ; 7,86 ; 4,7 ; 0,2 ; 0,5 ; 7,2 ; 9,3 ; 8,0 ; 0,6 ; 0,1 ; 1,1 ; 0,0 ; 0,0 ; 2,7 
07-11-2024;RS1-STOCKCR04/SAL; 3.468 ; 1,40 ; 0,090 ; 140 ; 188 ; 8,53 ; 7,0 ; 1,0 ; 0,4 ; 11,4 ; 14,4 ; 12,8 ; 0,9 ; 0,3 ; 1,8 ; 0,0 ; 0,0 ; 2,6 
07-11-2024;RS1-SURIDESC/SBH; 9.271 ; 0,53 ; 0,050 ; 220 ; 10 ; 6,19 ; 7,2 ; 0,4 ; 0,3 ; 1,5 ; 2,5 ; 2,2 ; 0,0 ; 0,1 ; 0,2 ; 0,0 ; 0,0 ; 1,1 
07-11-2024;RS2-STOCKCR04/SAL; 26.456 ; 0,83 ; 0,040 ; 94 ; 80 ; 3,03 ; 6,9 ; 1,2 ; 1,4 ; 12,1 ; 15,5 ; 14,6 ; 0,3 ; 1,4 ; 0,6 ; 0,0 ; 0,1 ; 4,1 
07-11-2024;RS3-STOCKCR04/SAL; 1.879 ; 3,48 ; 0,180 ; 225 ; 78 ; 7,72 ; 4,7 ; 0,2 ; 0,5 ; 7,2 ; 9,3 ; 8,0 ; 0,6 ; 0,1 ; 1,1 ; 0,0 ; 0,0 ; 2,7 
08-11-2024;RS1-STOCKCR04/SAL; 18.793 ; 1,41 ; 0,090 ; 140 ; 188 ; 8,53 ; 7,0 ; 1,0 ; 0,4 ; 11,4 ; 14,4 ; 12,8 ; 0,9 ; 0,3 ; 1,8 ; 0,0 ; 0,0 ; 2,6 
08-11-2024;RS2-STOCKCR04/SAL; 19.828 ; 0,83 ; 0,040 ; 94 ; 80 ; 3,03 ; 6,9 ; 1,2 ; 1,4 ; 12,1 ; 15,5 ; 14,6 ; 0,3 ; 1,4 ; 0,6 ; 0,0 ; 0,1 ; 4,1 
08-11-2024;RS3-STOCKCR04/SAL; 9.262 ; 3,86 ; 0,180 ; 225 ; 78 ; 7,72 ; 4,7 ; 0,2 ; 0,5 ; 7,2 ; 9,3 ; 8,0 ; 0,6 ; 0,1 ; 1,1 ; 0,0 ; 0,0 ; 2,7 
09-11-2024;RS1-STOCKCR04/SAL; 10.490 ; 1,35 ; 0,090 ; 140 ; 188 ; 8,53 ; 7,0 ; 1,0 ; 0,4 ; 11,4 ; 14,4 ; 12,8 ; 0,9 ; 0,3 ; 1,8 ; 0,0 ; 0,0 ; 2,6 
09-11-2024;RS2-STOCKCR04/SAL; 16.372 ; 0,73 ; 0,040 ; 94 ; 80 ; 3,03 ; 6,9 ; 1,2 ; 1,4 ; 12,1 ; 15,5 ; 14,6 ; 0,3 ; 1,4 ; 0,6 ; 0,0 ; 0,1 ; 4,1 
09-11-2024;RS3-STOCKCR04/SAL; 19.688 ; 3,42 ; 0,151 ; 260 ; 26 ; 8,60 ; 4,7 ; 0,2 ; 0,5 ; 7,2 ; 9,3 ; 8,0 ; 0,6 ; 0,1 ; 1,1 ; 0,0 ; 0,0 ; 2,7 
10-11-2024;RS1-GAVIOTA/SAL; 13.219 ; 1,72 ; 0,150 ; 736 ; 5 ; 8,43 ; 7,3 ; 0,6 ; 0,4 ; 10,3 ; 11,2 ; 11,3 ; 0,0 ; 0,2 ; 0,2 ; 0,0 ; 0,1 ; 5,0 
10-11-2024;RS1-STOCKCR04/SAL; 17.110 ; 1,25 ; 0,110 ; 250 ; 95 ; 5,35 ; 7,0 ; 1,0 ; 0,4 ; 11,4 ; 14,4 ; 12,8 ; 0,9 ; 0,3 ; 1,8 ; 0,0 ; 0,0 ; 2,6 
10-11-2024;RS1-SURIDESC/SBH; 11.645 ; 0,56 ; 0,050 ; 220 ; 10 ; 5,85 ; 7,2 ; 0,4 ; 0,3 ; 1,5 ; 2,5 ; 2,2 ; 0,0 ; 0,1 ; 0,2 ; 0,0 ; 0,0 ; 1,1 
10-11-2024;RS2-STOCKCR04/SAL; 17.298 ; 0,80 ; 0,040 ; 63 ; 206 ; 3,23 ; 6,9 ; 1,2 ; 1,4 ; 12,1 ; 15,5 ; 14,6 ; 0,3 ; 1,4 ; 0,6 ; 0,0 ; 0,1 ; 4,1 
10-11-2024;RS3-STOCKCR04/SAL; 10.926 ; 2,26 ; 0,140 ; 265 ; 25 ; 8,25 ; 4,7 ; 0,2 ; 0,5 ; 7,2 ; 9,3 ; 8,0 ; 0,6 ; 0,1 ; 1,1 ; 0,0 ; 0,0 ; 2,7 
11-11-2024;RS1-GAVIOTA/SAL; 8.907 ; 2,15 ; 0,150 ; 736 ; 5 ; 8,43 ; 7,3 ; 0,6 ; 0,4 ; 10,3 ; 11,2 ; 11,3 ; 0,0 ; 0,2 ; 0,2 ; 0,0 ; 0,1 ; 5,0 
